steps,rewards
77,-93.95429450934019
204,-424.89630643335533
360,-215.46394949838694
624,-207.0350154941305
966,-119.49111224316563
1203,-232.72468975692732
1476,-247.18412349485718
1737,-480.9305101187053
1917,-110.6416162923355
2164,-328.3741392906709
2467,-54.87325734618778
2677,-263.5532876542485
2971,-40.579024406411186
3413,-297.6825857980461
3672,-356.3193630674609
3804,-70.24195531166674
3989,-551.2432720720121
4182,-599.8903292085697
4429,-315.9692166649344
4672,-415.03925280076294
4871,-345.4658418138322
5085,-342.62639465679234
5353,-335.484495053949
5631,-23.693818691333547
5895,-154.50795319684704
6143,-274.3622397005234
6297,-275.9327079069455
6543,-251.3636994856958
6785,-245.17595382959087
7032,-270.3785291666378
7423,-291.38849297439526
7750,-213.10858720248703
7939,-24.705852164789817
8639,-95.19883048610552
8953,-12.896488076031929
9140,-221.3290709188202
9408,-109.75712066933507
10162,-142.93348417030546
10707,-270.56143974441375
11061,-291.04162547384567
11402,-210.22553136699707
11760,-149.65710306987734
11910,-531.6794693780746
12331,-157.3583078755924
12520,-80.58412754464655
13022,-26.630497776466854
13752,-175.8920403043179
14752,-75.32655799478428
14907,-212.4427820044289
15188,4.9456609173566335
16188,-103.21339841293414
17188,-222.93832307756432
17883,-144.90663137902487
18883,-92.73030165994197
19883,-103.16112652208696
20883,-115.652196753204
21883,-86.75464035312937
22883,-71.74977596957237
23534,-165.89766603031143
24534,-72.23620212264365
25534,-71.4619294696653
26534,-128.90628397988314
27534,-113.83098646527975
28534,-64.8304724664152
29534,-71.24836443238172
30534,-50.238216860227475
31534,-106.08936054575263
32534,-126.18554443615729
33534,-129.5007348111603
34534,-90.83133275429039
34916,-99.83642086506234
35286,-115.82481586039884
36286,-101.35573833011061
37286,-82.42065519351917
38286,-134.95195551697418
39286,-109.6352021410558
40286,-105.21770382711351
41286,-108.89903336351318
42286,-108.62182741003197
43286,-118.85376172607184
44286,-96.02626616883718
45286,-102.72073418126436
45689,-228.4716598850162
46689,-122.74925193188868
47689,-98.76014613887331
48689,-130.9925675221143
49689,-94.67754623411084
50689,-59.25360828181827
51689,-95.83504335307026
52689,-118.26578704942945
53689,-85.71798313555514
54689,-122.52680188760546
55200,-184.93024406919724
56200,-107.50266444523392
57200,-101.96782533388792
58200,-144.0341495582893
59200,-72.50537532363631
60200,-96.82507195232613
61200,-100.00667999023054
62200,-85.8242729828549
62390,-95.7142810114581
63390,-61.02961521894656
64390,-68.64282452003593
65390,8.336015684973159
66390,-3.4741682136235363
67390,-107.0718200663648
68390,-47.97899206047492
69390,-97.61776322873514
70390,-129.29662447325973
71390,-68.07705427989701
72390,-75.23317839610989
73390,-85.1513365210087
74390,-45.055522120145696
75390,-60.224164343878115
76390,-59.086389657294504
77390,-93.02267188980233
78390,-118.9247413439646
79390,-72.17766200739023
80390,-77.0845222325019
81390,-117.4651070026417
82390,-83.38847453373309
83390,-61.57818373538831
83443,-331.4928217298618
84443,-68.90411062635563
85443,-69.35748079935155
86443,-51.38043613961124
87443,-99.2062684864821
88443,-58.609192042342514
89443,-18.79913167539459
90443,-27.267783116730914
91443,-71.6928268350292
92443,-57.10599437409934
93443,21.338146687886482
94443,6.433389031293609
95443,-32.94818616510869
96443,-25.355546851392525
97443,11.076655331317916
98443,-51.32125775574025
99443,-60.666177845128026
99749,-270.30783393953277
