steps,rewards
77,-93.8659815160484
204,-424.69727309366107
363,-203.57667235194634
516,-567.6829538071964
713,-119.9347010907453
867,-135.92473562960691
1023,-250.34047324978542
2023,-160.59370590921435
3023,-153.0160019444135
3161,-361.2898321747922
3380,-328.22820384349416
4380,-147.9985742622833
4771,-376.4716468449458
5734,-409.1859962809688
6063,-365.238514745712
6296,-133.30473377883564
6776,-182.98264468942264
7083,-203.6365842679079
7257,-316.8884789806778
7438,-373.7059733503777
7817,-159.79232305357638
8118,-267.17360580427845
8302,-116.96099700587932
8465,-322.9272914474944
8780,-33.63523349451974
9183,231.15670396059193
9972,-338.3362051899429
10408,-248.10917256563903
10809,-30.650708422160164
11059,-33.57331500212317
11470,-279.90226329994147
12470,-112.09888107456663
12972,205.0284840888517
13449,-32.4383070922466
14354,-213.8683392964317
15026,-305.29853508109665
16026,-129.0453804201585
17026,-87.72673680522576
17498,-209.46173244404466
18498,-75.33923300595622
19498,-103.94846734030759
20498,-126.64898067094398
21498,-60.82251999535457
22498,-62.76642369946168
23498,-93.76885016691539
24498,-119.60836285556553
25498,-90.5959972768963
26498,-55.38545109025587
27498,-96.33946617962863
28498,-103.25840944156643
29498,-90.99906477185586
30498,-88.58916104125575
31498,-11.379445707490582
32430,114.29932568407995
32823,-78.00329815617359
33053,-200.4583913243252
33444,-155.47009511462616
33736,-88.21165463582184
34582,61.47755014412744
35225,-78.61155902173341
36201,183.7564860231853
36399,-62.17778093474205
36627,-118.86425089591448
36726,-174.7983474334768
36957,-110.17933548211138
37655,-301.8318825001207
37855,-194.6471945173996
38002,-105.01691711628628
38246,-91.46684265191382
38392,-82.0980951875211
38526,-192.4721517184521
38668,-189.70934777076596
38894,-31.273774609535835
38970,-92.64873270594028
39970,-60.592431555530375
40222,-97.99733303324426
40454,-79.0614604015113
40869,-134.20035652704905
41162,-40.76564785528868
41370,-135.7681833354084
42370,1.6404776404152326
43370,44.782628309731535
44370,103.87387138726312
44638,209.72287502170957
45638,77.25110730067304
45931,-85.39720964612627
46840,-304.3174902078041
47785,137.82825077305773
48005,-118.42424259327319
49005,-83.83520136688718
49146,-90.82725750090736
49323,-192.96219670843107
50323,-1.0688917889226976
51323,-48.571738088330115
52323,-133.35317664088043
52671,-100.48394542343654
52844,-57.09240805289605
53130,-78.51639637027748
53283,-115.47710109768113
53646,-261.5462698731286
53933,-165.36264626267632
54325,-55.35093388818726
54426,-196.42734709229984
55426,-63.86189998210521
56426,-103.46640091001629
57426,-56.437479653452876
58426,-66.54737465925491
58767,-93.80111241355385
59767,-25.038192834754145
60767,-71.04029771631917
61767,-7.493360842842682
61903,-105.3100390001971
62903,-59.93775042942259
63903,-44.2286356819875
64903,-51.6965700002424
65903,-37.24486358459444
66903,-38.59044644238249
67903,-31.874116776076864
68903,-29.418873078929174
69903,-26.35039719989568
70903,-22.855489175395963
71903,-36.68110563822396
72903,30.120929858447106
73903,26.99196939827666
74106,-5.368211274912241
75106,-21.508600515589354
76106,-7.930619116999794
76260,-246.78977887359179
77260,-30.45027842346239
78260,-30.16567666190562
79260,9.591329659729093
80260,-14.616749375998957
81260,-16.59796202135589
82260,-10.529860289169578
83260,-48.37728918009661
83755,-81.81903090126576
84755,4.895744564786305
85755,-15.898828116159807
86755,-19.9288610776255
87755,-33.36792887092459
88755,-35.422279821957055
89755,15.87107396022924
90755,-26.555572740307795
91755,24.431643793602436
92742,-181.18811783186987
93742,-14.747643716086282
94251,158.62513469944412
95144,-189.20571034857133
95336,-33.57172825325152
95805,-80.74175285618361
96805,7.181737878281983
97627,132.44194760758725
98488,136.0125968131299
99488,-83.91209191419829
