steps,rewards
125,-287.5156743117436
234,-202.72829594206945
317,-131.73354249059955
385,-126.7367341905722
546,-84.08953298794671
767,-233.4562877336415
926,-241.39982953193507
1020,-281.61567414241006
1128,-320.5223697884061
1312,-19.328777894230427
1433,-108.05182347843142
1616,-144.38099297074893
1806,-356.1624272889693
2234,-172.79267286836765
2409,-38.89146523663407
2616,-234.48165403984765
2828,-307.9075379355496
3077,-339.31508415030476
3274,-85.95509131202007
3381,-251.4751495538682
3538,-497.13501426789105
3700,-167.49251210266755
3813,-154.10050355005455
4127,-153.54742326742905
4470,-198.59574682217874
4671,-425.93731952868893
4899,-108.48787189843179
5208,-214.9438591445279
5549,-148.0079838993078
5866,-34.697084300564526
6289,-212.15713150686526
6744,-187.6494946957048
7081,-273.4923511537439
7666,-185.58762995522454
8031,-39.09758039102675
8586,-195.58931019381842
9299,174.0110982495341
9688,-46.858634137522415
10044,-81.53119546605207
10493,-82.25699497478192
11113,-342.11794475655597
11815,-101.98822654053056
12815,-106.89655374376163
13815,-83.04920113840475
14815,-120.3040480247067
15815,-122.65284213616468
16815,-84.76573437132946
17743,-283.068292002876
18743,-77.10936401658147
19743,-95.80494317230229
20743,-124.38196664773484
21743,-37.35434731560746
22743,-123.35869908701612
23743,-108.14933812079815
24743,-71.1784525115138
25743,-111.13149116079701
26743,-91.67885891982822
27743,-96.76371174133214
28743,-94.57726442709335
29743,-69.74289011723924
30743,-81.65528196417758
31743,-60.267202984627446
32743,-61.11458590134872
33607,-183.96923358256143
34022,-88.97176748405296
35022,-11.934615932014983
36022,-47.611206956205855
36143,-219.88225005235205
37143,-89.11205407971593
38143,-93.40573345541132
38272,-158.32886828801657
39272,-18.068898544496655
40272,-54.532344875806224
41272,30.78279274133887
42272,-69.35313768764024
43272,-66.37942511136649
44272,-109.70730103360404
45272,-57.42128065582908
46272,-49.880389689500866
47272,-86.30847565407574
48272,1.7941969950142578
49272,-57.158874348973235
50272,-122.89644181445155
51272,-11.07232762898419
52272,5.010007129743449
53272,-55.72836036583068
54272,-51.282967790432494
55272,-114.18039821424018
56272,-9.3441081549902
57272,-26.534836691994954
58272,-104.53334948506199
59071,-243.0012362147865
60071,-32.7079077568409
61071,-44.63346055243898
61391,-15.457303434999858
61734,-57.30148710357942
62734,-62.108493261752805
63734,-44.881157899110676
64734,-56.061699153898516
65734,-37.50482645641253
66734,-38.540259730886206
67734,-59.88403495690378
67875,-441.0990558108
68875,-4.992174941755549
68982,-492.76006357774884
69982,-7.749434109961987
70142,-268.9808241375407
70838,-266.5267082485359
70983,-329.0401329599946
71140,-341.8021054831002
71410,-257.70542563602
71744,-172.52963328614408
72744,-44.12948729574132
72898,-351.9583469566472
73898,-55.58429392108149
74898,-4.059541825341889
75898,-28.707903946328702
76898,-38.64935552365607
77015,-351.9822482268735
77504,215.7292976139346
78409,-170.06886220909328
78913,-195.07721193599264
79913,-28.58127767418968
80913,20.31180461144552
81913,-40.65729898348755
82913,-49.22873069931338
83913,-35.70120711233103
84618,115.18581223516193
85171,-0.42109287578168164
86171,-60.57920375686291
87171,46.360920391991115
87903,-230.13785330380142
88903,-12.934888673407317
89903,33.25528329903173
90903,-15.431885380182713
91464,183.08136847849192
92464,-21.99097195102165
93053,222.85041419396728
93325,214.896061018988
94325,-7.287914362635151
95325,-24.146194768405852
96325,-5.029879523839317
97325,5.438954516887258
98325,-19.70540767777855
98771,200.14252740422637
98964,-21.199577210512118
99276,199.21053394103126
