steps,rewards
256,0.0
512,0.0
768,0.0
1024,0.0
1280,0.0
1536,0.0
1792,0.0
2048,0.0
2304,0.0
2560,0.0
2816,0.0
3072,0.0
3328,0.0
3584,0.0
3840,0.0
4096,0.0
4352,0.0
4608,0.0
4864,0.0
5120,0.0
5376,0.0
5505,0.5464843749999999
5737,0.18437499999999996
5821,0.7046874999999999
5942,0.574609375
5988,0.83828125
6108,0.578125
6159,0.820703125
6267,0.6203125
6523,0.0
6560,0.869921875
6816,0.0
6889,0.743359375
6937,0.83125
7088,0.469140625
7224,0.521875
7476,0.11406249999999996
7557,0.715234375
7813,0.0
7952,0.5113281249999999
8208,0.0
8464,0.0
8527,0.778515625
8783,0.0
9039,0.0
9068,0.898046875
9324,0.0
9580,0.0
9655,0.736328125
9864,0.265234375
