steps,rewards
256,0.0
512,0.0
768,0.0
913,0.490234375
1169,0.0
1425,0.0
1681,0.0
1937,0.0
2193,0.0
2449,0.0
2705,0.0
2795,0.68359375
2910,0.595703125
3083,0.39179687499999993
3280,0.30742187499999996
3355,0.736328125
3422,0.764453125
3593,0.398828125
3849,0.0
3982,0.532421875
4238,0.0
4372,0.5289062499999999
4628,0.0
4875,0.13164062499999996
5131,0.0
5387,0.0
5643,0.0
5805,0.43046874999999996
6061,0.0
6317,0.0
6384,0.764453125
6640,0.0
6743,0.637890625
6999,0.0
7255,0.0
7511,0.0
7564,0.813671875
7646,0.71171875
7840,0.31796875
7976,0.521875
8040,0.775
8144,0.6343749999999999
8375,0.18789062499999998
8631,0.0
8748,0.588671875
8950,0.28984374999999996
9134,0.353125
9205,0.750390625
9461,0.0
9717,0.0
9880,0.42695312499999993
10136,0.0
10392,0.0
10639,0.13164062499999996
10895,0.0
11151,0.0
11407,0.0
11650,0.14570312499999993
11906,0.0
12162,0.0
12418,0.0
12674,0.0
12930,0.0
13186,0.0
13381,0.314453125
13637,0.0
13893,0.0
14149,0.0
14405,0.0
14661,0.0
14917,0.0
15173,0.0
15429,0.0
15685,0.0
15941,0.0
16197,0.0
16453,0.0
16709,0.0
16965,0.0
17221,0.0
17477,0.0
17733,0.0
17989,0.0
18245,0.0
18501,0.0
18757,0.0
19013,0.0
19269,0.0
19525,0.0
19781,0.0
20037,0.0
20293,0.0
20549,0.0
20805,0.0
21061,0.0
21317,0.0
21573,0.0
21829,0.0
22085,0.0
22341,0.0
22597,0.0
22853,0.0
23109,0.0
23365,0.0
23621,0.0
23877,0.0
24133,0.0
24389,0.0
24645,0.0
24901,0.0
25157,0.0
25245,0.690625
25492,0.13164062499999996
25748,0.0
25899,0.469140625
26155,0.0
26411,0.0
26667,0.0
26923,0.0
27179,0.0
27435,0.0
27691,0.0
27947,0.0
28203,0.0
28459,0.0
28715,0.0
28883,0.40937499999999993
29139,0.0
29395,0.0
29631,0.17031249999999998
29887,0.0
30143,0.0
30314,0.398828125
30570,0.0
30826,0.0
31082,0.0
31338,0.0
31594,0.0
31850,0.0
32106,0.0
32362,0.0
32618,0.0
32874,0.0
